Time (s),Entropy
320.99,2.5261
321.09,2.5955
321.14,1.9477
321.2,1.9477
321.29,2.7905
321.36,2.5261
321.41,2.171
321.49,2.4087
321.55,2.32
321.8,1.8395
321.88,2.1822
321.93,1.9477
322.01,2.3884
322.1,2.1822
322.18,2.5955
322.23,2.171
322.35,2.871
322.41,2.4087
322.8,2.5261
322.83,2.0822
322.89,2.1822
322.97,2.5955
323.01,1.706
323.09,2.1822
323.15,2.1822
323.21,2.171
323.29,2.1822
323.33,1.9477
323.41,2.3884
323.8,2.1822
323.84,1.706
323.89,2.1822
323.94,1.9477
324.0,2.3884
324.06,2.0855
324.11,2.1822
324.16,2.1822
324.24,2.5261
324.32,2.4087
324.36,2.0822
324.84,2.6905
324.89,1.9438
324.94,2.3087
325.0,2.3087
325.08,2.1855
325.14,2.3087
325.23,2.7905
325.29,2.3087
325.36,2.1822
325.44,2.5955
